time,transaction_length,table_size,stack_size,updating_time,delta,deleted_entries
7030,23,7220,192781,1.326000,703,79
7040,23,7183,192818,1.537000,704,86
7050,23,7208,192793,1.169000,705,78
7060,23,7186,192815,1.181000,706,81
7070,23,7301,192700,1.180000,707,70
7080,23,7308,192693,1.441000,708,93
7090,23,7281,192720,1.347000,709,100
7100,23,7295,192706,1.288000,710,86
7110,23,7274,192727,1.455000,711,84
7120,23,7267,192734,1.353000,712,89
7130,23,7257,192744,1.349000,713,85
7140,23,7232,192769,1.318000,714,83
7150,23,7209,192792,1.201000,715,85
7160,23,7186,192815,1.364000,716,89
7170,23,7139,192862,1.329000,717,96
7180,23,7125,192876,1.324000,718,84
7190,23,7121,192880,1.171000,719,65
7200,23,7156,192845,1.376000,720,76
7210,23,7145,192856,1.233000,721,82
7220,23,7162,192839,1.327000,722,59
7230,23,7163,192838,1.328000,723,71
7240,23,7123,192878,1.329000,724,93
7250,23,7106,192895,1.197000,725,77
7260,23,7102,192899,1.280000,726,65
7270,23,7093,192908,1.224000,727,69
7280,23,7078,192923,1.198000,728,72
7290,23,7079,192922,1.283000,729,58
7300,23,7119,192882,1.196000,730,68
7310,23,7124,192877,1.292000,731,71
7320,23,7103,192898,1.187000,732,77
7330,23,7083,192918,1.271000,733,68
7340,23,7070,192931,1.283000,734,69
7350,23,7038,192963,1.359000,735,91
7360,23,6976,193025,1.695000,736,110
7370,23,7018,192983,1.339000,737,84
7380,23,7039,192962,1.142000,738,55
7390,23,7040,192961,1.212000,739,69
7400,23,7025,192976,1.207000,740,85
7410,23,6993,193008,1.131000,741,87
7420,23,6973,193028,1.224000,742,63
7430,23,6975,193026,1.287000,743,70
7440,23,6968,193033,1.343000,744,69
7450,23,6968,193033,1.320000,745,76
7460,23,6952,193049,1.149000,746,80
7470,23,6956,193045,1.217000,747,65
7480,23,6941,193060,1.307000,748,89
7490,23,6942,193059,1.562000,749,85
7500,23,6926,193075,1.232000,750,82
7510,23,6945,193056,1.322000,751,65
7520,23,6932,193069,1.131000,752,88
7530,23,6893,193108,1.380000,753,92
7540,23,6867,193134,1.154000,754,84
7550,23,6832,193169,1.123000,755,79
7560,23,6819,193182,1.419000,756,67
7570,23,6810,193191,1.097000,757,51
7580,23,6815,193186,1.083000,758,56
7590,23,6818,193183,1.322000,759,54
7600,23,6838,193163,1.218000,760,63
7610,23,6853,193148,1.183000,761,56
7620,23,6844,193157,1.172000,762,76
7630,23,6849,193152,1.230000,763,67
7640,23,6824,193177,1.219000,764,83
7650,23,6770,193231,1.306000,765,97
7660,23,6744,193257,1.263000,766,65
7670,23,6744,193257,1.253000,767,62
7680,23,6743,193258,1.471000,768,73
7690,23,6736,193265,1.206000,769,67
7700,23,6747,193254,1.551000,770,65
7710,23,6743,193258,1.368000,771,71
7720,23,6720,193281,1.286000,772,79
7730,23,6697,193304,1.328000,773,74
7740,23,6688,193313,1.091000,774,54
7750,23,6657,193344,1.338000,775,77
7760,23,6662,193339,1.260000,776,48
7770,23,6653,193348,1.305000,777,70
7780,23,6645,193356,1.234000,778,66
7790,23,6624,193377,1.355000,779,75
7800,23,6626,193375,1.138000,780,52
7810,23,6627,193374,1.112000,781,63
7820,23,6602,193399,1.171000,782,65
7830,23,6592,193409,1.250000,783,52
7840,23,6560,193441,1.338000,784,74
7850,23,6554,193447,1.043000,785,48
7860,23,6565,193436,1.173000,786,50
7870,23,6592,193409,1.241000,787,48
7880,23,6595,193406,1.308000,788,63
7890,23,6597,193404,1.190000,789,72
7900,23,6567,193434,1.158000,790,79
7910,23,6547,193454,1.312000,791,72
7920,23,6515,193486,1.421000,792,77
7930,23,6517,193484,1.201000,793,56
7940,23,6515,193486,1.133000,794,50
7950,23,6511,193490,1.180000,795,59
7960,23,6476,193525,1.030000,796,67
7970,23,6485,193516,0.995000,797,37
7980,23,6471,193530,1.152000,798,52
7990,23,6440,193561,1.086000,799,72
8000,23,6412,193589,1.250000,800,62
8010,23,6392,193609,1.148000,801,56
8020,23,6375,193626,1.170000,802,47
8030,23,6366,193635,1.308000,803,48
8040,23,6387,193614,1.115000,804,37
8050,23,6386,193615,1.274000,805,53
8060,23,6354,193647,1.090000,806,63
8070,23,6343,193658,1.094000,807,48
8080,23,6306,193695,1.169000,808,67
8090,23,6308,193693,1.132000,809,40
8100,23,6316,193685,1.039000,810,38
8110,23,6286,193715,1.234000,811,65
8120,23,6281,193720,1.019000,812,38
